,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,8.805658914728681,11.596821705426356,5.263255813953489,0.6877519379844972,2.2848837209302326,7.607674418604651,31.60093023255814,38.59403100775194,10.00263565891473,30.22767441860465,42.774728682170554,4.640310077519381,461.3606976744186,314.78589147286823,73.76023255813953,33.197596899224806,27.053488372093025,50.929302325581396,0.7547286821705427,11.803100775193798,19.755891472868218,62041.66666666709
1,15.64,39.41,15.176666666666666,22.496666666666666,23.066666666666666,13.416666666666666,9.886666666666667,48.300000000000004,2.3400000000000016,32.12,173.22000000000003,167.85666666666668,201.79,150.74333333333334,102.36,49.709999999999994,6.803333333333335,31.190000000000005,0.5366666666666666,5.390000000000001,1.4166666666666643,12473658.666666666
2,8.11,17.09,11.98,12.34,13.600000000000001,12.15,31.37,30.37,24.37,30.6,70.41,53.67,200.19,169.09,43.76,30.44,9.28,20.22,0.63,5.78,7.800000000000001,30886884.0
3,26.68,67.42,21.15,41.9,43.33,24.77,10.919999999999998,95.8,29.89,54.73,64.88,62.29,175.04,153.86,47.38,32.15,8.62,15.219999999999999,0.53,6.4,0.9100000000000001,-18621330.0
4,15.074285714285715,26.304761904761904,14.194761904761904,17.54380952380952,18.254761904761903,19.60142857142857,14.17904761904762,54.41238095238095,21.84952380952381,49.576190476190476,335.08523809523814,361.9071428571428,314.6242857142857,235.49809523809523,57.08047619047619,30.99904761904762,6.837142857142858,39.10142857142857,0.8271428571428572,7.482380952380954,12.650000000000002,1654291.0952380954
5,15.655,26.56,15.51,16.1925,16.955,20.4175,17.8275,69.745,20.7025,12.307499999999997,14.052499999999995,7.1200000000000045,330.745,264.3875,73.11,33.8225,6.177500000000002,48.6275,0.92,5.7075,9.7075,6700461.25
